transaction_id,user_id,card_id,merchant_id,state_code,amount,currency,transaction_type,status,transaction_ts
324,1854,,137,KL,577.74,INR,UPI,SUCCESS,2026-08-06 04:27:46
325,1503,,53,MP,768.11,INR,IMPS,PENDING,2025-06-01 13:41:37
326,192,235,9,UP,1660.06,INR,CARD,SUCCESS,2024-11-22 01:53:47
327,253,,208,TG,1653.09,INR,UPI,SUCCESS,2024-10-14 00:37:45
328,1023,,183,MP,46429.6,INR,UPI,SUCCESS,2025-10-25 13:14:57
329,1956,,75,RJ,297.81,INR,UPI,SUCCESS,2026-04-23 02:12:04
330,177,217,2,HR,187.87,INR,CARD,SUCCESS,2026-12-23 08:36:29
331,934,,26,MH,63756.14,INR,UPI,SUCCESS,2025-12-24 06:54:45
332,1870,2221,137,RJ,882.4,INR,CARD,SUCCESS,2025-10-16 05:55:56
333,251,,75,PB,3108.79,INR,UPI,SUCCESS,2026-02-18 01:55:12
334,679,,263,MH,79785.69,INR,NEFT,SUCCESS,2024-12-02 12:06:18
335,1941,,265,DL,8048.73,INR,NEFT,SUCCESS,2024-09-01 06:37:56
336,1916,,94,HR,24700.05,INR,UPI,SUCCESS,2026-06-29 11:51:33
337,924,,205,PB,1069.63,INR,UPI,SUCCESS,2025-10-03 04:00:06
338,1300,,258,PB,5840.7,INR,UPI,SUCCESS,2026-01-26 05:43:14
339,73,,49,HR,81201.33,INR,UPI,SUCCESS,2024-11-22 11:57:20
340,1145,,252,AS,2724.59,INR,IMPS,SUCCESS,2025-06-01 20:48:24
341,1428,,122,DL,4907.1,INR,UPI,SUCCESS,2024-11-17 09:39:47
342,283,,12,WB,4440.9,INR,IMPS,SUCCESS,2024-08-17 02:02:14
343,988,,142,KA,60388.71,INR,UPI,SUCCESS,2025-12-28 23:51:46
344,35,,107,RJ,8365.92,INR,UPI,SUCCESS,2025-09-18 17:10:35
345,1568,,166,KL,18300.35,INR,UPI,SUCCESS,2025-11-10 14:01:03
346,250,295,133,HR,2379.07,INR,CARD,SUCCESS,2025-10-18 03:30:38
347,1206,,184,BR,17665.83,INR,IMPS,SUCCESS,2025-12-19 19:05:46
348,679,847,114,MH,761.56,INR,CARD,SUCCESS,2025-02-24 17:20:35
349,1555,1846,265,PB,8139.84,INR,CARD,SUCCESS,2026-10-05 06:45:19
350,753,,274,UP,4082.23,INR,NEFT,SUCCESS,2024-12-15 23:09:20
351,1846,,1,WB,4632.78,INR,UPI,SUCCESS,2025-05-27 02:51:15
352,895,,262,KL,819.93,INR,UPI,SUCCESS,2026-05-18 01:56:03
353,1857,,210,MP,3943.09,INR,UPI,SUCCESS,2026-04-24 16:57:38
354,983,1199,138,PB,18404.84,INR,CARD,SUCCESS,2025-02-05 11:06:10
355,411,,42,HR,84480.1,INR,UPI,SUCCESS,2026-02-11 18:56:28
356,1288,1559,82,RJ,83253.27,INR,CARD,SUCCESS,2025-07-31 05:41:47
357,179,,33,MP,17702.7,INR,UPI,SUCCESS,2026-08-01 05:19:37
358,909,,166,TN,19063.2,INR,NEFT,SUCCESS,2025-12-03 15:36:55
359,527,633,172,PB,5755.69,INR,CARD,SUCCESS,2025-05-15 05:09:13
360,893,1101,160,BR,53259.87,INR,CARD,SUCCESS,2026-10-22 06:43:10
361,1159,,106,UP,7084.15,INR,UPI,SUCCESS,2024-11-03 15:20:40
362,393,482,20,TG,220.21,INR,CARD,SUCCESS,2025-12-16 02:09:11
363,576,,278,UP,6355.85,INR,UPI,SUCCESS,2025-06-24 14:51:54
364,1163,,267,DL,46094.39,INR,UPI,FAILED,2026-04-26 20:18:10
365,1037,1275,18,KL,1481.78,INR,CARD,SUCCESS,2024-10-04 21:58:51
366,684,,113,MP,22212.36,INR,UPI,SUCCESS,2026-03-13 02:40:52
367,1902,,178,MH,4117.66,INR,UPI,SUCCESS,2025-11-07 23:33:16
368,805,,21,RJ,15453.35,INR,UPI,FAILED,2026-05-12 13:26:11
369,1297,,71,PB,794.08,INR,UPI,SUCCESS,2025-06-12 20:58:08
370,1747,,154,TG,7601.4,INR,UPI,SUCCESS,2026-05-09 16:45:59
371,838,,228,TG,4511.65,INR,IMPS,SUCCESS,2025-05-20 01:28:54
372,350,,44,PB,52829.0,INR,IMPS,SUCCESS,2026-06-01 01:15:41
373,1718,,112,OD,6817.87,INR,NEFT,SUCCESS,2026-06-20 10:33:23
374,285,,46,BR,10995.97,INR,UPI,SUCCESS,2025-11-24 17:38:12
375,979,,263,MH,25129.05,INR,UPI,SUCCESS,2025-11-26 10:05:44
376,46,,247,TN,1262.19,INR,UPI,SUCCESS,2024-09-29 05:36:44
377,768,947,190,KL,298.71,INR,CARD,SUCCESS,2025-04-05 07:31:11
378,339,,174,RJ,1149.14,INR,UPI,SUCCESS,2024-12-26 03:14:02
379,1379,,126,OD,31282.28,INR,UPI,SUCCESS,2025-07-21 14:18:24
380,777,,164,MH,14642.25,INR,UPI,SUCCESS,2025-04-02 08:11:14
381,540,,108,BR,3940.29,INR,UPI,SUCCESS,2026-01-02 11:53:31
382,689,,211,TG,4033.41,INR,UPI,SUCCESS,2026-05-16 17:35:49
383,1573,,28,GJ,29469.17,INR,IMPS,SUCCESS,2024-11-05 10:08:44
384,738,,238,DL,753.27,INR,IMPS,SUCCESS,2025-04-25 16:03:09
385,947,,233,RJ,17190.28,INR,UPI,SUCCESS,2024-10-04 17:38:20
386,1351,,135,UP,5584.45,INR,UPI,SUCCESS,2025-05-20 17:21:27
387,1025,,173,PB,2096.26,INR,UPI,SUCCESS,2026-02-28 23:05:37
388,633,,49,HR,36325.45,INR,UPI,SUCCESS,2025-12-04 05:42:20
389,311,,122,HR,51711.85,INR,UPI,SUCCESS,2024-08-23 17:04:29
390,1381,,299,OD,15736.55,INR,NEFT,SUCCESS,2025-04-01 02:43:28
391,742,,257,DL,857.01,INR,UPI,SUCCESS,2026-07-08 10:33:29
392,1584,,135,WB,5061.75,INR,UPI,SUCCESS,2025-02-11 02:54:29
393,1508,,155,AS,2303.59,INR,UPI,SUCCESS,2025-06-17 00:52:34
394,1999,,228,OD,3911.51,INR,UPI,SUCCESS,2025-08-24 22:13:35
395,1652,,126,HR,58464.51,INR,UPI,SUCCESS,2025-10-28 05:05:37
396,86,,266,KL,2167.32,INR,UPI,SUCCESS,2026-03-28 10:08:49
397,252,298,237,TN,2011.2,INR,CARD,SUCCESS,2025-08-02 09:12:31
398,1389,,16,TN,3346.41,INR,UPI,SUCCESS,2024-09-06 09:24:13
399,943,,294,DL,1206.81,INR,UPI,SUCCESS,2025-07-11 21:56:23
400,365,447,271,TG,2081.83,INR,CARD,SUCCESS,2026-04-21 22:09:24
401,1660,1971,122,AS,40042.66,INR,CARD,SUCCESS,2025-02-20 04:05:21
402,406,,220,HR,29465.02,INR,UPI,SUCCESS,2025-11-14 15:25:08
403,1002,,30,WB,736.24,INR,UPI,SUCCESS,2024-10-15 07:30:02
404,473,569,177,MH,49306.23,INR,CARD,SUCCESS,2025-11-04 05:40:58
405,1866,2216,159,BR,950.1,INR,CARD,SUCCESS,2026-01-14 05:55:27
406,643,796,246,AS,1097.17,INR,CARD,SUCCESS,2026-12-27 23:08:12
407,549,,267,MH,57814.3,INR,UPI,SUCCESS,2026-07-21 01:25:10
408,1477,,117,BR,6456.28,INR,UPI,SUCCESS,2025-10-19 12:34:31
409,799,,13,PB,2151.93,INR,IMPS,SUCCESS,2026-01-11 22:18:18
410,1837,,242,KA,16214.58,INR,IMPS,SUCCESS,2025-09-07 11:20:00
411,1072,1317,200,TG,8640.37,INR,CARD,SUCCESS,2025-01-09 08:01:03
412,341,424,39,UP,16199.32,INR,CARD,SUCCESS,2024-10-13 03:55:53
413,1200,,251,TG,3200.93,INR,UPI,SUCCESS,2026-05-01 03:43:03
414,627,776,202,RJ,19537.24,INR,CARD,SUCCESS,2025-03-09 22:15:45
415,763,940,110,RJ,1027.19,INR,CARD,SUCCESS,2024-10-08 08:24:10
416,1633,1934,273,KA,1032.03,INR,CARD,SUCCESS,2026-07-26 15:30:51
417,1047,,10,WB,34513.9,INR,UPI,SUCCESS,2025-12-26 08:51:42
418,206,,111,BR,5501.34,INR,IMPS,SUCCESS,2026-11-08 02:16:28
419,1766,,255,TG,1414.74,INR,UPI,SUCCESS,2024-10-06 20:47:44
420,1070,,125,DL,12300.41,INR,UPI,SUCCESS,2024-11-04 10:38:06
421,347,,278,WB,1735.76,INR,UPI,SUCCESS,2025-08-19 03:13:40
422,809,,150,MH,23701.29,INR,UPI,PENDING,2026-01-05 17:23:39
423,892,,56,AS,87462.19,INR,UPI,SUCCESS,2026-03-08 03:13:24
424,6,,248,KA,10642.48,INR,UPI,SUCCESS,2025-01-01 02:44:57
425,1022,,76,MP,2986.9,INR,UPI,SUCCESS,2026-01-02 03:05:34
426,1027,,200,GJ,16297.06,INR,UPI,SUCCESS,2026-01-13 09:40:59
427,1731,,153,RJ,1997.59,INR,UPI,SUCCESS,2025-08-07 22:30:36
428,1206,,43,GJ,1724.86,INR,UPI,SUCCESS,2024-08-25 20:54:06
429,1868,2220,129,MH,4837.68,INR,CARD,SUCCESS,2024-11-19 12:12:29
430,1356,1643,59,TN,14132.83,INR,CARD,SUCCESS,2026-03-05 18:00:02
431,1145,,294,TG,239.78,INR,UPI,SUCCESS,2025-08-05 19:46:52
432,947,,142,GJ,17000.91,INR,IMPS,SUCCESS,2025-02-19 09:06:14
433,816,,71,UP,1193.34,INR,UPI,SUCCESS,2024-10-12 16:15:42
434,868,1070,293,HR,36881.04,INR,CARD,SUCCESS,2025-12-13 13:05:36
435,475,,102,GJ,38748.78,INR,UPI,SUCCESS,2026-05-14 18:45:48
436,1398,,43,GJ,216.19,INR,UPI,SUCCESS,2025-04-20 10:08:24
437,984,,160,WB,20615.28,INR,UPI,SUCCESS,2026-02-09 09:08:15
438,54,,84,KA,66494.81,INR,UPI,SUCCESS,2025-10-05 19:44:29
439,178,,293,OD,16855.74,INR,UPI,SUCCESS,2024-08-19 06:28:26
440,695,,233,KA,2089.33,INR,IMPS,SUCCESS,2026-10-04 03:07:48
441,708,,211,KL,2576.54,INR,IMPS,SUCCESS,2025-02-23 00:21:49
442,1431,,196,MP,138.02,INR,UPI,SUCCESS,2026-04-30 11:40:29
443,1300,,285,AS,14846.8,INR,UPI,SUCCESS,2025-12-27 01:38:32
444,929,,207,BR,27721.55,INR,NEFT,SUCCESS,2024-08-17 07:02:28
445,460,,159,AS,1724.3,INR,IMPS,SUCCESS,2026-01-11 01:56:54
446,1726,,41,GJ,5148.52,INR,UPI,SUCCESS,2025-02-01 09:11:06
447,1189,,216,AS,9056.48,INR,UPI,SUCCESS,2026-03-19 08:54:58
448,1836,,136,MH,49729.97,INR,UPI,SUCCESS,2025-03-16 04:28:12
449,1759,2079,23,WB,2995.25,INR,CARD,SUCCESS,2025-11-04 12:27:06
450,793,,11,UP,51458.52,INR,NEFT,SUCCESS,2025-07-29 10:04:43
451,1739,,299,KL,17830.91,INR,UPI,SUCCESS,2025-06-27 05:15:10
452,216,,56,OD,6033.41,INR,IMPS,SUCCESS,2026-06-25 09:08:01
453,594,,180,AS,8424.72,INR,UPI,SUCCESS,2025-06-06 21:40:51
454,431,,152,MH,1570.04,INR,UPI,SUCCESS,2025-12-03 11:25:28
455,529,,195,BR,31941.27,INR,UPI,SUCCESS,2025-07-12 23:59:01
456,1209,,94,BR,83111.95,INR,IMPS,SUCCESS,2025-11-17 10:22:23
457,1602,,281,AS,2010.16,INR,UPI,SUCCESS,2026-07-02 13:42:42
458,1221,1487,192,BR,5780.13,INR,CARD,SUCCESS,2025-01-30 01:41:12
459,1207,,95,AS,3541.5,INR,NEFT,SUCCESS,2026-11-11 23:30:39
460,1556,,123,BR,11863.77,INR,UPI,SUCCESS,2026-01-05 04:07:59
461,834,1031,277,KL,2903.82,INR,CARD,SUCCESS,2025-02-06 01:35:32
462,1929,,124,GJ,509.9,INR,UPI,SUCCESS,2025-11-28 10:39:38
463,1668,,15,MP,6692.7,INR,IMPS,SUCCESS,2025-02-26 20:28:03
464,1393,,2,TG,3250.73,INR,UPI,SUCCESS,2025-07-15 22:18:47
465,803,991,166,TG,19507.49,INR,CARD,SUCCESS,2025-02-14 07:24:39
466,1710,,25,RJ,4421.06,INR,UPI,SUCCESS,2026-06-29 00:09:33
467,689,859,148,GJ,4300.49,INR,CARD,SUCCESS,2025-11-02 10:57:13
468,1567,,267,HR,47106.51,INR,UPI,SUCCESS,2025-04-08 13:47:58
469,1085,,4,BR,19777.02,INR,IMPS,SUCCESS,2025-04-02 02:25:32
470,748,,171,BR,48142.51,INR,UPI,SUCCESS,2025-12-18 04:38:14
471,1115,,204,GJ,1856.94,INR,UPI,SUCCESS,2024-11-19 00:31:11
472,511,,39,KA,55064.66,INR,UPI,SUCCESS,2026-02-17 23:22:26
473,1148,,206,TG,7719.22,INR,IMPS,SUCCESS,2025-08-11 14:15:28
474,1591,,248,OD,4155.09,INR,NEFT,SUCCESS,2026-04-21 11:59:17
475,516,618,81,UP,48431.16,INR,CARD,SUCCESS,2024-11-05 20:20:31
476,1366,,296,BR,19918.94,INR,UPI,SUCCESS,2025-01-08 05:26:09
477,1110,,286,MH,46330.42,INR,UPI,SUCCESS,2026-12-05 22:28:13
478,999,,160,MH,20639.28,INR,UPI,SUCCESS,2024-12-11 15:54:22
479,1344,,2,HR,749.93,INR,NEFT,SUCCESS,2025-11-08 22:49:23
480,1086,1335,256,DL,37361.08,INR,CARD,SUCCESS,2025-03-06 23:38:40
481,270,324,239,HR,1699.76,INR,CARD,SUCCESS,2026-01-20 21:45:08
482,917,,130,GJ,3526.57,INR,NEFT,SUCCESS,2025-12-15 07:47:15
483,1861,,175,WB,5917.86,INR,UPI,SUCCESS,2025-10-28 22:58:32
484,1040,,253,WB,1219.89,INR,UPI,SUCCESS,2026-02-10 07:29:43
485,873,,26,PB,71912.46,INR,NEFT,SUCCESS,2025-11-14 16:46:05
486,276,,206,PB,3934.87,INR,UPI,SUCCESS,2024-10-26 10:58:18
487,943,,4,TN,6191.4,INR,UPI,SUCCESS,2025-08-30 12:39:41
488,1735,,248,TG,16798.87,INR,UPI,SUCCESS,2025-10-27 20:44:09
489,1738,,288,HR,15194.26,INR,UPI,SUCCESS,2025-02-02 04:41:30
490,1986,,290,RJ,1404.89,INR,UPI,SUCCESS,2026-06-01 23:43:38
491,977,,300,TN,6875.27,INR,UPI,SUCCESS,2026-08-08 11:52:59
492,762,,166,WB,20301.74,INR,UPI,SUCCESS,2025-12-24 16:54:15
493,579,,85,AS,1463.03,INR,IMPS,SUCCESS,2026-08-07 06:16:21
494,1426,,57,UP,19898.89,INR,IMPS,SUCCESS,2026-05-01 16:35:36
495,488,,299,HR,8299.7,INR,UPI,SUCCESS,2025-09-15 16:01:45
496,487,580,36,AS,1012.41,INR,CARD,SUCCESS,2026-07-28 16:41:16
497,1451,,237,RJ,29060.98,INR,NEFT,SUCCESS,2025-12-16 11:54:05
498,1290,1560,176,OD,17212.57,INR,CARD,SUCCESS,2026-06-14 10:13:49
499,976,,57,KL,6817.41,INR,UPI,SUCCESS,2025-09-16 18:03:03
500,1327,1604,23,DL,4199.35,INR,CARD,SUCCESS,2025-02-01 20:17:52
501,1094,,10,OD,32215.02,INR,UPI,SUCCESS,2025-07-01 06:17:00
502,1284,1552,16,KA,3646.83,INR,CARD,SUCCESS,2025-05-12 05:18:50
503,979,,213,MP,2636.15,INR,NEFT,SUCCESS,2026-04-07 05:27:01
504,1707,,71,TG,276.25,INR,UPI,FAILED,2025-01-28 12:27:12
505,1228,1494,119,DL,401.6,INR,CARD,SUCCESS,2026-01-19 05:11:17
506,956,1168,124,UP,958.99,INR,CARD,SUCCESS,2025-06-13 14:00:41
507,135,,133,BR,2533.01,INR,NEFT,SUCCESS,2026-10-14 00:37:47
508,1299,,34,GJ,2182.47,INR,UPI,SUCCESS,2025-04-23 06:53:02
509,1510,,140,UP,5545.99,INR,UPI,SUCCESS,2025-12-18 01:27:54
510,1626,1927,166,OD,15488.13,INR,CARD,SUCCESS,2024-10-13 00:25:10
511,511,,11,UP,47483.81,INR,UPI,SUCCESS,2025-08-06 03:43:50
512,484,,207,WB,19804.61,INR,UPI,SUCCESS,2025-10-21 02:44:55
513,1441,,29,BR,26223.28,INR,NEFT,SUCCESS,2026-05-24 23:59:23
514,617,,75,PB,2340.31,INR,UPI,SUCCESS,2026-01-03 14:17:18
515,1464,,146,MP,1490.69,INR,UPI,SUCCESS,2025-12-18 00:24:33
516,1536,,32,HR,2230.65,INR,UPI,SUCCESS,2025-03-05 21:09:40
517,461,,101,MP,986.75,INR,UPI,SUCCESS,2025-03-13 06:56:47
518,435,530,94,OD,71519.83,INR,CARD,SUCCESS,2025-01-29 18:26:04
519,406,,128,TN,74710.34,INR,NEFT,SUCCESS,2025-11-17 06:52:02
520,477,,142,WB,31624.24,INR,UPI,SUCCESS,2025-02-04 15:33:44
521,208,246,92,MH,779.6,INR,CARD,SUCCESS,2025-10-02 10:43:24
522,1464,,235,HR,1196.51,INR,UPI,SUCCESS,2026-10-22 08:45:56
523,258,,128,MH,74202.7,INR,UPI,SUCCESS,2024-10-18 17:30:59
524,731,,167,RJ,48787.45,INR,UPI,SUCCESS,2026-10-03 08:35:32
525,312,,154,KA,11371.75,INR,UPI,SUCCESS,2025-12-05 01:45:04
526,1666,,191,GJ,2581.97,INR,UPI,SUCCESS,2026-11-03 05:06:28
527,1579,,265,GJ,1599.82,INR,UPI,SUCCESS,2026-03-02 03:38:13
528,708,880,11,KL,21283.14,INR,CARD,SUCCESS,2025-02-23 05:34:04
529,1995,,36,TN,3139.88,INR,NEFT,SUCCESS,2025-08-31 04:42:38
530,644,,184,MP,9973.94,INR,UPI,SUCCESS,2025-02-05 02:57:30
531,1055,,68,MH,19615.17,INR,UPI,SUCCESS,2025-11-10 10:39:14
532,275,,39,HR,40445.38,INR,NEFT,SUCCESS,2026-02-17 05:25:28
533,648,803,68,BR,284.24,INR,CARD,FAILED,2025-10-09 20:25:14
534,113,,161,HR,1860.63,INR,UPI,SUCCESS,2025-07-02 05:52:08
535,944,1156,40,MH,987.61,INR,CARD,SUCCESS,2025-12-06 09:21:24
536,78,,56,BR,5405.62,INR,IMPS,SUCCESS,2026-10-28 21:18:10
537,1229,,77,TN,1508.22,INR,UPI,SUCCESS,2025-11-17 21:04:19
538,1345,,59,TN,7778.89,INR,UPI,SUCCESS,2025-09-08 18:34:54
539,1098,,181,HR,224.03,INR,NEFT,FAILED,2026-08-03 02:25:15
540,718,,19,MP,8031.81,INR,UPI,SUCCESS,2025-09-30 13:24:33
541,779,,246,OD,346.54,INR,UPI,FAILED,2026-02-15 23:54:36
542,1688,,1,TN,4426.81,INR,IMPS,SUCCESS,2026-06-12 17:04:29
543,317,,99,KL,1428.49,INR,UPI,SUCCESS,2025-09-14 14:33:25
544,1484,,15,MP,7679.48,INR,UPI,SUCCESS,2026-06-27 20:41:41
545,1226,1492,300,RJ,12613.34,INR,CARD,SUCCESS,2025-03-18 15:10:49
546,419,,211,MP,2388.04,INR,UPI,SUCCESS,2025-11-22 07:17:21
547,777,,270,HR,10350.53,INR,UPI,SUCCESS,2025-10-19 21:16:44
548,1007,,52,BR,778.81,INR,UPI,SUCCESS,2026-01-11 11:59:36
549,749,,206,KA,1737.1,INR,UPI,SUCCESS,2026-07-22 13:26:07
550,899,,108,DL,3654.86,INR,UPI,SUCCESS,2025-09-25 02:02:47
551,709,,220,GJ,20210.95,INR,UPI,SUCCESS,2026-02-07 10:17:58
552,1628,,124,MP,245.59,INR,UPI,SUCCESS,2025-10-16 19:08:17
553,1213,,83,KL,3390.67,INR,UPI,SUCCESS,2026-01-14 23:10:43
554,1746,2063,53,HR,3760.72,INR,CARD,FAILED,2025-03-23 07:20:26
555,49,,30,DL,1495.5,INR,UPI,SUCCESS,2026-03-11 04:10:14
556,1364,1650,289,OD,11764.37,INR,CARD,SUCCESS,2025-07-31 22:21:19
557,1045,,245,MP,7187.68,INR,UPI,SUCCESS,2025-01-14 01:14:30
558,1581,,145,DL,1717.76,INR,UPI,SUCCESS,2025-10-03 16:53:18
559,641,794,81,MH,37097.74,INR,CARD,SUCCESS,2026-02-15 11:29:32
560,897,1106,291,RJ,3528.44,INR,CARD,SUCCESS,2025-06-06 23:15:41
561,1269,,255,MP,1070.46,INR,UPI,SUCCESS,2025-04-28 14:50:59
562,1594,,168,UP,57417.52,INR,UPI,SUCCESS,2024-11-08 00:20:50
563,80,,191,TN,1208.5,INR,UPI,SUCCESS,2024-10-10 05:10:17
564,1063,,289,TN,14757.92,INR,NEFT,FAILED,2026-06-01 20:49:06
565,1582,,260,KA,17662.98,INR,UPI,SUCCESS,2025-12-11 01:04:01
566,1641,,59,TG,17011.03,INR,UPI,SUCCESS,2025-10-13 18:43:49
567,565,,249,MP,3918.85,INR,UPI,SUCCESS,2025-10-28 08:05:59
568,971,,201,KL,4930.84,INR,NEFT,SUCCESS,2024-10-08 14:52:01
569,1637,,133,MP,3516.29,INR,UPI,SUCCESS,2024-10-03 18:09:06
570,946,,121,DL,5705.68,INR,UPI,SUCCESS,2024-10-06 05:22:17
571,1785,,57,TG,18276.66,INR,UPI,SUCCESS,2025-06-01 15:48:04
572,1664,1975,63,BR,46044.29,INR,CARD,SUCCESS,2024-11-15 05:32:37
573,1907,,48,TN,2632.74,INR,UPI,SUCCESS,2026-05-04 16:55:20
574,1638,,65,MP,18394.21,INR,NEFT,FAILED,2026-01-17 11:38:50
575,1820,,156,WB,14552.99,INR,UPI,SUCCESS,2024-09-14 03:49:42
576,161,198,144,TN,370.39,INR,CARD,FAILED,2026-06-05 00:24:18
577,213,,160,KA,1077.59,INR,IMPS,SUCCESS,2025-02-05 18:39:00
578,1303,1575,60,KL,722.91,INR,CARD,SUCCESS,2024-09-08 22:40:07
579,849,,1,DL,3563.39,INR,UPI,SUCCESS,2026-07-12 04:11:56
580,205,,152,WB,2015.69,INR,UPI,SUCCESS,2025-11-10 17:43:46
581,1563,,200,TG,5508.15,INR,UPI,SUCCESS,2026-01-05 17:14:49
582,1229,,138,RJ,19805.88,INR,UPI,SUCCESS,2025-01-23 20:03:38
583,1920,2277,231,MH,870.02,INR,CARD,SUCCESS,2025-02-04 09:22:05
584,219,,118,KL,7924.37,INR,IMPS,SUCCESS,2026-05-05 15:59:36
585,1974,,154,MH,1128.46,INR,NEFT,SUCCESS,2025-07-07 08:54:33
586,924,,180,DL,4751.48,INR,UPI,SUCCESS,2026-07-29 19:49:05
587,495,,45,MH,2087.79,INR,UPI,PENDING,2025-11-21 00:32:44
588,681,,152,PB,1280.31,INR,UPI,SUCCESS,2024-09-08 02:09:10
589,592,,11,MP,4155.25,INR,UPI,SUCCESS,2025-03-31 06:15:05
590,776,,299,RJ,16344.54,INR,UPI,SUCCESS,2025-12-07 23:02:56
591,505,,208,DL,2443.56,INR,UPI,FAILED,2025-07-30 04:21:39
592,9,,37,GJ,1889.16,INR,IMPS,SUCCESS,2025-04-10 06:26:44
593,635,,102,DL,40542.76,INR,NEFT,SUCCESS,2024-10-28 04:58:10
594,906,1118,55,DL,2932.61,INR,CARD,SUCCESS,2024-08-28 08:25:17
595,191,,138,HR,7308.03,INR,UPI,SUCCESS,2025-11-12 18:09:09
596,573,693,117,BR,1935.66,INR,CARD,PENDING,2026-07-29 22:45:57
597,1926,,83,OD,1069.48,INR,IMPS,SUCCESS,2024-08-30 14:15:04
598,1489,,120,DL,33377.09,INR,IMPS,SUCCESS,2026-01-31 14:44:20
599,1196,,93,HR,9741.22,INR,UPI,SUCCESS,2025-06-05 18:00:39
600,1961,,245,TN,32555.93,INR,UPI,PENDING,2025-01-25 03:01:50
601,1780,,156,TG,15290.64,INR,UPI,SUCCESS,2025-08-29 17:14:46
602,312,,101,HR,2399.06,INR,NEFT,SUCCESS,2025-05-29 03:18:23
603,1987,,125,OD,50217.82,INR,UPI,SUCCESS,2025-06-07 09:13:20
604,1360,,48,GJ,856.25,INR,UPI,SUCCESS,2025-01-12 22:24:14
605,1833,,247,DL,1384.38,INR,UPI,SUCCESS,2025-05-20 17:31:23
606,1313,,52,PB,3022.84,INR,UPI,SUCCESS,2024-12-15 07:40:31
607,249,,199,WB,717.74,INR,UPI,FAILED,2025-05-25 03:50:14
608,806,,155,AS,2093.12,INR,NEFT,SUCCESS,2026-08-09 02:06:18
609,1287,,168,GJ,33414.8,INR,UPI,SUCCESS,2025-02-10 08:16:58
610,271,,244,MP,2843.32,INR,IMPS,SUCCESS,2026-03-13 11:51:31
611,310,380,186,DL,1424.19,INR,CARD,SUCCESS,2025-12-05 10:51:03
612,798,,28,TN,921.74,INR,UPI,SUCCESS,2026-11-15 10:08:28
613,869,,38,AS,25209.05,INR,NEFT,SUCCESS,2025-02-26 08:02:01
614,1983,,264,GJ,5373.09,INR,IMPS,SUCCESS,2026-01-14 09:54:38
615,1049,,72,KL,4034.35,INR,UPI,SUCCESS,2025-05-28 15:13:50
616,1279,1549,27,OD,6136.88,INR,CARD,SUCCESS,2026-01-15 09:32:42
617,151,,32,TN,864.72,INR,UPI,SUCCESS,2026-07-01 11:33:52
618,955,,126,HR,37873.71,INR,UPI,FAILED,2026-02-23 20:15:22
619,1241,,71,TG,277.02,INR,UPI,SUCCESS,2024-08-26 07:18:19
620,1538,,42,KL,48074.83,INR,IMPS,SUCCESS,2025-12-04 13:51:22
621,1285,,115,BR,74819.59,INR,UPI,SUCCESS,2024-11-08 09:15:55
622,894,,123,KA,5255.66,INR,UPI,SUCCESS,2025-08-04 04:31:59
623,31,33,125,GJ,9266.84,INR,CARD,SUCCESS,2025-12-03 15:22:42
624,306,,206,UP,6459.84,INR,IMPS,SUCCESS,2025-11-20 23:28:09
625,1195,,134,PB,7378.66,INR,UPI,SUCCESS,2024-12-16 11:34:28
626,642,,95,RJ,3646.59,INR,UPI,SUCCESS,2026-01-23 02:50:47
627,1557,1847,128,BR,72426.98,INR,CARD,SUCCESS,2026-06-18 09:16:29
628,238,,39,GJ,18892.06,INR,IMPS,SUCCESS,2025-12-26 00:13:17
629,1065,,13,KA,1417.8,INR,UPI,SUCCESS,2025-04-13 10:13:48
630,1217,,29,UP,46369.94,INR,IMPS,SUCCESS,2025-09-26 03:58:13
631,1249,,27,TN,1456.67,INR,UPI,SUCCESS,2024-08-22 06:44:44
632,546,,200,TN,19078.95,INR,UPI,SUCCESS,2026-06-29 10:17:08
633,813,,203,WB,36379.87,INR,UPI,SUCCESS,2025-10-28 15:40:28
634,359,441,164,AS,8748.57,INR,CARD,SUCCESS,2026-02-21 09:26:06
635,1878,,293,OD,10180.49,INR,NEFT,SUCCESS,2025-04-12 07:49:02
636,139,,289,RJ,19237.24,INR,NEFT,SUCCESS,2025-03-07 06:34:58
637,151,,33,MP,12091.21,INR,UPI,FAILED,2025-12-28 05:22:51
638,1081,,218,AS,1145.98,INR,UPI,SUCCESS,2024-11-28 20:03:37
639,1942,,285,WB,7433.26,INR,NEFT,SUCCESS,2026-10-20 15:30:48
640,741,,204,TG,47833.91,INR,UPI,SUCCESS,2024-12-17 00:51:23
641,1306,,287,UP,8789.27,INR,UPI,SUCCESS,2024-09-09 12:53:31
642,1399,,268,AS,6439.74,INR,UPI,SUCCESS,2025-07-07 11:22:03
643,1562,,149,MH,10940.89,INR,UPI,SUCCESS,2024-11-15 02:43:31
644,1731,,12,OD,2819.5,INR,UPI,SUCCESS,2026-12-15 01:25:14
645,1468,1749,83,MP,2062.22,INR,CARD,SUCCESS,2024-12-09 22:52:53
646,1497,,168,MH,32783.2,INR,UPI,SUCCESS,2025-05-19 06:52:00
647,67,,263,RJ,11661.88,INR,UPI,SUCCESS,2024-11-18 01:24:12
648,355,,107,BR,17314.03,INR,UPI,SUCCESS,2025-10-26 22:06:10
